Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-02-15,43.0,1.0,12.0,43.0,1.0,12.0,30.0,0.023,0.0,0.333,0.483,11.0,10.0,14.0,13.0,0.0,0.0,3.0,inf,34.199999999999996,100.0,180.0,350.0
2020-02-16,59.0,1.0,12.0,59.0,1.0,12.0,46.0,0.017,0.0,0.0,0.372,16.0,0.4545454545454546,16.0,0.1428571428571428,0.0,0.0,0.0,-1.0,52.44,100.0,180.0,350.0
2020-02-17,66.0,1.0,12.0,66.0,1.0,12.0,53.0,0.015,0.0,0.0,0.119,7.0,-0.5625,7.0,-0.5625,0.0,0.0,0.0,0.0,60.419999999999995,100.0,180.0,350.0
2020-02-18,74.0,1.0,13.0,74.0,1.0,13.0,60.0,0.014,0.0,0.083,0.121,7.0,0.0,8.0,0.1428571428571428,0.0,0.0,1.0,inf,68.39999999999999,100.0,180.0,350.0
2020-02-19,84.0,1.0,18.0,84.0,1.0,18.0,65.0,0.012,0.0,0.385,0.135,5.0,-0.2857142857142857,10.0,0.25,0.0,0.0,5.0,4.0,74.1,100.0,180.0,350.0
2020-02-20,94.0,1.0,18.0,94.0,1.0,18.0,75.0,0.011,0.0,0.0,0.119,10.0,1.0,10.0,0.0,0.0,0.0,0.0,-1.0,85.49999999999999,100.0,180.0,350.0
2020-02-21,105.0,1.0,22.0,105.0,1.0,22.0,82.0,0.01,0.0,0.222,0.117,7.0,-0.30000000000000004,11.0,0.10000000000000009,0.0,0.0,4.0,inf,93.47999999999999,100.0,180.0,350.0
2020-02-22,122.0,1.0,22.0,122.0,1.0,22.0,99.0,0.008,0.0,0.0,0.162,17.0,1.4285714285714284,17.0,0.5454545454545454,0.0,0.0,0.0,-1.0,112.85999999999999,100.0,180.0,350.0
2020-02-23,147.0,1.0,22.0,147.0,1.0,22.0,124.0,0.007,0.0,0.0,0.205,25.0,0.47058823529411775,25.0,0.47058823529411775,0.0,0.0,0.0,0.0,141.35999999999999,100.0,180.0,350.0
2020-02-24,159.0,1.0,22.0,159.0,1.0,22.0,136.0,0.006,0.0,0.0,0.082,12.0,-0.52,12.0,-0.52,0.0,0.0,0.0,0.0,155.04,100.0,180.0,350.0
2020-02-25,170.0,1.0,22.0,170.0,1.0,22.0,147.0,0.006,0.0,0.0,0.069,11.0,-0.08333333333333337,11.0,-0.08333333333333337,0.0,0.0,0.0,0.0,167.57999999999998,100.0,180.0,350.0
2020-02-26,189.0,2.0,22.0,189.0,2.0,22.0,165.0,0.011,1.0,0.0,0.112,18.0,0.6363636363636365,19.0,0.7272727272727273,1.0,inf,0.0,0.0,188.1,200.0,360.0,700.0
2020-02-27,214.0,4.0,22.0,214.0,4.0,22.0,188.0,0.019,1.0,0.0,0.132,23.0,0.2777777777777777,25.0,0.3157894736842106,2.0,1.0,0.0,0.0,214.32,400.0,720.0,1400.0
2020-02-28,228.0,4.0,22.0,228.0,4.0,22.0,202.0,0.018,0.0,0.0,0.065,14.0,-0.3913043478260869,14.0,-0.43999999999999995,0.0,-1.0,0.0,0.0,230.27999999999997,400.0,720.0,1400.0
2020-02-29,241.0,5.0,32.0,241.0,5.0,32.0,204.0,0.021,0.25,0.455,0.057,2.0,-0.8571428571428572,13.0,-0.0714285714285714,1.0,inf,10.0,inf,232.55999999999997,500.0,900.0,1750.0
2020-03-01,256.0,6.0,32.0,256.0,6.0,32.0,218.0,0.023,0.2,0.0,0.062,14.0,6.0,15.0,0.15384615384615374,1.0,0.0,0.0,-1.0,248.51999999999998,600.0,1080.0,2100.0
2020-03-02,274.0,6.0,32.0,274.0,6.0,32.0,236.0,0.022,0.0,0.0,0.07,18.0,0.2857142857142858,18.0,0.19999999999999996,0.0,-1.0,0.0,0.0,269.03999999999996,600.0,1080.0,2100.0
2020-03-03,293.0,6.0,43.0,293.0,6.0,43.0,244.0,0.02,0.0,0.344,0.069,8.0,-0.5555555555555556,19.0,0.05555555555555558,0.0,0.0,11.0,inf,278.15999999999997,600.0,1080.0,2100.0
2020-03-04,331.0,6.0,43.0,331.0,6.0,43.0,282.0,0.018,0.0,0.0,0.13,38.0,3.75,38.0,1.0,0.0,0.0,0.0,-1.0,321.47999999999996,600.0,1080.0,2100.0
2020-03-05,360.0,6.0,43.0,360.0,6.0,43.0,311.0,0.017,0.0,0.0,0.088,29.0,-0.23684210526315785,29.0,-0.23684210526315785,0.0,0.0,0.0,0.0,354.53999999999996,600.0,1080.0,2100.0
2020-03-06,420.0,6.0,46.0,420.0,6.0,46.0,368.0,0.014,0.0,0.07,0.167,57.0,0.9655172413793103,60.0,1.0689655172413794,0.0,0.0,3.0,inf,419.52,600.0,1080.0,2100.0
2020-03-07,461.0,6.0,76.0,461.0,6.0,76.0,379.0,0.013,0.0,0.652,0.098,11.0,-0.8070175438596492,41.0,-0.31666666666666665,0.0,0.0,30.0,9.0,432.05999999999995,600.0,1080.0,2100.0
2020-03-08,502.0,6.0,76.0,502.0,6.0,76.0,420.0,0.012,0.0,0.0,0.089,41.0,2.727272727272727,41.0,0.0,0.0,0.0,0.0,-1.0,478.79999999999995,600.0,1080.0,2100.0
2020-03-09,511.0,10.0,76.0,511.0,10.0,76.0,425.0,0.02,0.667,0.0,0.018,5.0,-0.8780487804878049,9.0,-0.7804878048780488,4.0,inf,0.0,0.0,484.49999999999994,1000.0,1800.0,3500.0
2020-03-10,581.0,10.0,101.0,581.0,10.0,101.0,470.0,0.017,0.0,0.329,0.137,45.0,8.0,70.0,6.777777777777778,0.0,-1.0,25.0,inf,535.8,1000.0,1800.0,3500.0
2020-03-11,639.0,15.0,118.0,639.0,15.0,118.0,506.0,0.023,0.5,0.168,0.1,36.0,-0.19999999999999996,58.0,-0.17142857142857137,5.0,inf,17.0,-0.31999999999999995,576.8399999999999,1500.0,2700.0,5250.0
2020-03-12,639.0,16.0,118.0,639.0,16.0,118.0,505.0,0.025,0.067,0.0,0.0,-1.0,-1.0277777777777777,0.0,-1.0,1.0,-0.8,0.0,-1.0,575.6999999999999,1600.0,2880.0,5600.0
2020-03-13,701.0,19.0,118.0,701.0,19.0,118.0,564.0,0.027,0.188,0.0,0.097,59.0,-60.0,62.0,inf,3.0,2.0,0.0,0.0,642.9599999999999,1900.0,3420.0,6650.0
2020-03-14,773.0,22.0,118.0,773.0,22.0,118.0,633.0,0.028,0.158,0.0,0.103,69.0,0.1694915254237288,72.0,0.16129032258064524,3.0,0.0,0.0,0.0,721.6199999999999,2200.0,3960.0,7700.0
2020-03-15,839.0,22.0,118.0,839.0,22.0,118.0,699.0,0.026,0.0,0.0,0.085,66.0,-0.04347826086956519,66.0,-0.08333333333333337,0.0,-1.0,0.0,0.0,796.8599999999999,2200.0,3960.0,7700.0
2020-03-16,825.0,27.0,144.0,825.0,27.0,144.0,654.0,0.033,0.227,0.22,-0.017,-45.0,-1.6818181818181817,-14.0,-1.2121212121212122,5.0,inf,26.0,inf,745.56,2700.0,4860.0,9450.0
2020-03-17,878.0,29.0,144.0,878.0,29.0,144.0,705.0,0.033,0.074,0.0,0.064,51.0,-2.1333333333333333,53.0,-4.785714285714286,2.0,-0.6,0.0,-1.0,803.6999999999999,2900.0,5220.0,10150.0
2020-03-18,889.0,29.0,144.0,889.0,29.0,144.0,716.0,0.033,0.0,0.0,0.013,11.0,-0.7843137254901961,11.0,-0.7924528301886793,0.0,-1.0,0.0,0.0,816.2399999999999,2900.0,5220.0,10150.0
2020-03-19,924.0,29.0,150.0,924.0,29.0,150.0,745.0,0.031,0.0,0.042,0.039,29.0,1.6363636363636362,35.0,2.1818181818181817,0.0,0.0,6.0,inf,849.3,2900.0,5220.0,10150.0
2020-03-20,963.0,33.0,191.0,963.0,33.0,191.0,739.0,0.034,0.138,0.273,0.042,-6.0,-1.206896551724138,39.0,0.11428571428571432,4.0,inf,41.0,5.833333333333333,842.4599999999999,3300.0,5940.0,11550.0
2020-03-21,1007.0,35.0,232.0,1007.0,35.0,232.0,740.0,0.035,0.061,0.215,0.046,1.0,-1.1666666666666667,44.0,0.1282051282051282,2.0,-0.5,41.0,0.0,843.5999999999999,3500.0,6300.0,12250.0
